offset,text_target
0xd66eb,eu manteria distância. Parece venenosa.
0xd670e,"Mesmo sabendo dos efeitos, acho que não\n"
0xd673e,comer isso.
0xd674e,Por isso eu moo no pilão. Assim é\n
0xd677b,mais fácil tomá-lo em pó ou pílula.
0xd67a1,E assim posso adicionar analgésicos como tenma\n
0xd67d1,"ou piwayo, o que faz um remédio bem eficaz\n"
0xd6800,remédio para o frio.
0xd680f,"Tem um defeito fatal, porém — é tão amargo,\n"
0xd6840,que até uma grande beleza faria uma careta\n
0xd6870,depois de provar.
0xd6882,"Isso é... meio que faz sentido, mas meio que\n"
0xd68b2,não? Isso não me anima a colocar na boca de\n
0xd68e3,boca.
0xd68ea,Os melhores remédios são sempre aqueles com\n
0xd6918,o gosto mais amargo.
0xd692f,Vou tomar muito cuidado para não pegar um resfriado\n
0xd695c,"ao seu redor, então."
0xd696e,Ahaha. Provavelmente é o melhor. Nada melhor\n
0xd699f,do que não adoecer logo de início\n
0xd69cd,lugar.
0xd69d4,"Você é bem instruída, hein. Você sabe o nome\n"
0xd6a03,e os efeitos de tudo que tem\n
0xd6a31,afinal?
0xd6a37,Mhm. Minha mãe era minha instrutora quando eu era\n
0xd6a65,apenas uma aprendiza de boticária.
0xd6a84,"Era muito gentil e carinhosa normalmente, mas\n"
0xd6ab5,ficava severa quando me ensinava.
0xd6ad7,"Me batia se eu errava, e\n"
0xd6aff,muitas vezes estudávamos a noite toda e\n
0xd6b2e,até de manhã cedo.
0xd6b40,Parece que era uma mãe bem severa de se ter\n
0xd6b6f,uma mestra.
0xd6b7a,"Mm, bom — ela precisava ser. Há muitas\n"
0xd6ba8,substâncias perigosas envolvidas na farmácia\n
0xd6bd6,trabalho.
0xd6bdc,Até um pequeno erro na dosagem pode\n
0xd6c0b,"causar problemas sérios, então é preciso ser\n"
0xd6c36,meticulosa.
0xd6c42,Problema sério?
0xd6c53,Remédios em alta concentração podem muito bem\n
0xd6c84,ser venenos. Podem incapacitar ou até matar uma\n
0xd6cb1,terrível.
0xd6cb9,Matar uma pessoa... Dá pra entender o porquê ela era\n
0xd6ce8,"tão severa com sua educação, então."
0xd6d0d,É. Não existe rigor demais\n
0xd6d3e,quando você tem vidas nas suas mãos.
0xd6d6c,"Entendo isso, mas a sua mãe sendo tão exigente...\n"
0xd6d9d,"sei lá, não te pesava em algum\n"
0xd6dce,tudo?
0xd6dd3,"Você chegou a se rebelar e falar ""não quero\n"
0xd6e02,"ser uma boticária?"""
0xd6e18,"Hm. Quer dizer, não é que eu nunca tive\n"
0xd6e45,"pensamentos assim, mas..."
0xd6e60,Kuon larga as ferramentas e olha para o\n
0xd6e8f,"teto, como se refletisse sobre suas memórias."
0xd6ebe,Ela tinha um motivo real para ser tão rígida\n
0xd6eeb,"com medicina, e fora isso era uma mulher calorosa\n"
0xd6f1b,"Lembro que sempre que eu adoecia, ela ficava ao meu\n"
0xd6f4b,meu leito e cuidava de mim...
0xd6f6d,E quando finalmente comecei a fazer remédios\n
0xd6f9a,"consegui fazer direito sozinha, ela ficou radiante."
0xd6fbd,...Mas não posso dizer que sou uma grande fã de como ela\n
0xd6fef,"me fez tomar remédio amargo ""para a sua saúde""."
0xd701d,"Mesmo assim, deve ser uma boa lembrança — Kuon está\n"
0xd704a,sorrindo com saudade.
0xd7066,Mas por um momento. Uma sombra de solidão\n
0xd7096,parece aparecer no seu sorriso.
0xd70b5,Kuon?
0xd70bb,...Ah. Não é nada.
0xd70d0,"Sacudindo a cabeça, ela volta a moer com\n"
0xd7101,seu almofariz e pilão.
0xd7118,Líquidos e pós desconhecidos vão para o\n
0xd7145,mistura verde-escuro de antes...
0xd7164,"Mm, isso já deve bastar.\n"
0xd7188,"Aqui, Haku."
0xd7194,"O conteúdo do pilão, parecido com pomada, vai para\n"
0xd71c4,"um recipiente de concha, que ela me passa."
0xd71ee,Essa pomada que você acabou de fazer...\n
0xd720b,Você está me dando?
0xd7223,"Você sempre parece estar se cortando e se arranhando,\n"
0xd7255,"então você deve guardar um suprimento fresco, acho eu."
0xd7286,"Faço mais quando acabar, então não\n"
0xd72b8,ser avarento com isso.
0xd72cb,"Entendo. Vou usar com cuidado, então.\n"
0xd72ec,Obrigado.
0xd72f7,Dito isso... Isso não vai me deixar com coceira\n
0xd7329,"como da última vez, vai? Prefiro não repetir\n"
0xd735b,essa...
0xd7363,"Bom, preciso ir. Tenho um trabalho para\n"
0xd7395,cuidar disso.
0xd73a3,Espera um momento.
0xd73b7,Kuon segura minha manga enquanto me viro para ir.
0xd73dd,"Me mostra seu braço, Haku."
0xd73f5,"Ela arregaça minha manga, expondo meu braço —\n"
0xd7421,"ou melhor, o arranhão que havia pego antes."
0xd744d,Q-Quê? Fico surpreso que você notou isso.\n
0xd7478,É só um arranhão...
0xd748e,Não vale incomodar uma farmacêutica por isso.\n
0xd74bd,"Vou deixar cicatrizar naturalmente, então..."
0xd74e7,"Não, isso não funciona comigo. Senta aqui."
0xd7517,"Apesar das minhas objeções, Kuon me empurra de volta para\n"
0xd7547,sua bancada de trabalho e me obriga a sentar.
0xd7569,Melhor prevenir do que remediar. Até feridas pequenas\n
0xd759b,podem virar problema se deixados sem cuidado.\n
0xd75c7,infectado.
0xd75d1,Sabedoria de boticária?
0xd75e4,"Certo. Vou passar um antisséptico,\n"
0xd7612,então segura firme.
0xd7621,"Por mais que eu diga, acho que não vou\n"
0xd764b,escapando dessa...
0xd766d,"Ei, hum... Se puder evitar, prefiro muito\n"
0xd769a,prefiro um ungüento que não coça tanto.
0xd76c4,"Ah, esse aqui não vai coçar, acho eu."
0xd76e6,Kuon me dá um sorriso largo e aberto.\n
0xd770c,Acho que já vi esse antes.
0xd772f,Sério? Então vou ficar bem mesmo que seja\n
0xd775b,completamente coberto?
0xd7771,"Bem, isso não posso garantir."
0xd778f,Hein?
0xd7794,"Ignorando minha confusão, Kuon raspa o\n"
0xd77c2,resto do conteúdo do almofariz e aplica\n
0xd77f1,colocá-los.
0xd77fa,"Ai...! Dói, dói, arde--!!"
0xd7818,Que remédio é esse? Não faz só\n
0xd7849,arde--dói demais!
0xd785a,Picadas agudas atacam a área irritada\n
0xd788d,partes da ferida...
0xd78a3,"Dói, então? Já imaginava.\n"
0xd78ca,"É eficaz, mas o problema é que\n"
0xd78f3,irrita um pouco.
0xd7907,"O que quer dizer com 'problema'? Ai, ai...\n"
0xd7931,P-Por que não melhora a fórmula ou\n
0xd795b,alguma coisa?
0xd7966,"Já disse antes, o melhor remédio é sempre\n"
0xd7997,"amargo. Se tem falhas, é sinal de que vai\n"
0xd79c4,"E-Eu entendi o que você disse, mas... Argh.\n"
0xd79ef,Prefiro algo que ajude mais do que\n
0xd7a1c,dói!
0xd7a26,"Certo, aguenta aí enquanto faço o curativo.\n"
0xd7a57,"Não force — seu corpo é importante,\n"
0xd7a89,sabia.
0xd7a91,"Acho que é verdade, mas..."
0xd7aad,Ponto aceito. Fico calado e deixo Kuon\n
0xd7ade,seu tratamento.
0xd7aed,"...Ai, ai, ai."
0xd7afa,Uma dor aguda sobe pelo braço enquanto ela\n
0xd7b2b,uma atadura ao redor da ferida.
0xd7b47,V-Vai terminar logo?
0xd7b5e,"Meu corpo trava com a dor estranha e diferente,\n"
0xd7b8f,bem diferente da dor do\n
0xd7bbb,arranhão...
0xd7bc5,"Pronto. Da próxima vez que se machucar,\n"
0xd7bf2,não trate como se não fosse nada.\n
0xd7c1e,Vem me ver.
0xd7c2b,E-Entendi.
0xd7c39,Não consigo deixar de concordar com o\n
0xd7c62,"profissional, com aura de médica."
