offset,file,text_en,byte_budget
scena/mp2000.dat:0x51050,scena/mp2000.dat,You should find him further,28
scena/mp2000.dat:0x5107b,scena/mp2000.dat,"Hey, find what you were looking for, did you?",46
scena/mp2000.dat:0x510b8,scena/mp2000.dat,in a rush. Just be careful out there.,38
scena/mp2000.dat:0x510de,scena/mp2000.dat,I won't keep you all. I can tell you're,40
scena/mp2000.dat:0x51115,scena/mp2000.dat,at a warehouse.,16
scena/mp2000.dat:0x51125,scena/mp2000.dat,that we're going to stockpile daily necessities,48
scena/mp2000.dat:0x51155,scena/mp2000.dat,"I had a talk with Mayor Norman, and we decided",47
scena/mp2000.dat:0x51193,scena/mp2000.dat,continue living normal lives for the time being.,49
scena/mp2000.dat:0x511c4,scena/mp2000.dat,"With this, at least the locals will be able to",47
scena/mp2000.dat:0x51202,scena/mp2000.dat,has been pretty severe...,26
scena/mp2000.dat:0x5121c,scena/mp2000.dat,Public criticism of the new mayor,34
scena/mp2000.dat:0x5124d,scena/mp2000.dat,protect Ruan as much as we can.,32
scena/mp2000.dat:0x5126d,scena/mp2000.dat,But both myself and Norman honestly want to,44
scena/mp2000.dat:0x512a8,scena/mp2000.dat,after the people of Ruan.,26
scena/mp2000.dat:0x512c2,scena/mp2000.dat,We're planning to join forces in looking,41
scena/mp2000.dat:0x512fa,scena/mp2000.dat,necessities and put them in a warehouse.,41
scena/mp2000.dat:0x51323,scena/mp2000.dat,"For now, we decided to get everyday",36
scena/mp2000.dat:0x51356,scena/mp2000.dat,continue living normal lives for the time being.,49
scena/mp2000.dat:0x51387,scena/mp2000.dat,"With this, at least the locals will be able to",47
scena/mp2000.dat:0x513c5,scena/mp2000.dat,I've got a good relationship with Mayor Norman.,48
scena/mp2000.dat:0x51404,scena/mp2000.dat,but we both love our hometown.,31
scena/mp2000.dat:0x51423,scena/mp2000.dat,"We were rivals in the race for mayor,",38
scena/mp2000.dat:0x51458,scena/mp2000.dat,secure a good future for the port.,35
scena/mp2000.dat:0x5147b,scena/mp2000.dat,"If we work together, I'm sure we can",37
scena/mp2000.dat:0x514af,scena/mp2000.dat,"the current situation first, though.",37
scena/mp2000.dat:0x514d4,scena/mp2000.dat,Of course we need to figure out,32
scena/mp2000.dat:0x51503,scena/mp2000.dat,I've got a good relationship with Mayor Norman.,48
scena/mp2000.dat:0x51542,scena/mp2000.dat,right now is cooperation.,26
scena/mp2000.dat:0x5155c,scena/mp2000.dat,I think what we need most,26
scena/mp2000.dat:0x51585,scena/mp2000.dat,"Hey, we're with Portos. Vote for Portos!",41
scena/mp2000.dat:0x515bd,scena/mp2000.dat,Vote for Portos!,17
scena/mp2000.dat:0x515dd,scena/mp2000.dat,Yep. No one's coming through here.,35
scena/mp2000.dat:0x5160f,scena/mp2000.dat,"to the other side of the bridge, too.",38
scena/mp2000.dat:0x51635,scena/mp2000.dat,Might be a good idea for you to head,37
scena/mp2000.dat:0x51669,scena/mp2000.dat,"Well, now. The next ship is about to arrive.",45
scena/mp2000.dat:0x516a5,scena/mp2000.dat,and focus on campaigning.,26
scena/mp2000.dat:0x516bf,scena/mp2000.dat,It's really hard to slip away from work,40
scena/mp2000.dat:0x516f6,scena/mp2000.dat,Benoit's gonna get angry.,26
scena/mp2000.dat:0x51710,scena/mp2000.dat,"If I slack off at work too much,",33
scena/mp2000.dat:0x51740,scena/mp2000.dat,And you wouldn't like him when he gets angry.,46
scena/mp2000.dat:0x5177d,scena/mp2000.dat,and almost got dragged into the fight!,39
scena/mp2000.dat:0x517a4,scena/mp2000.dat,"I went to check out the disturbance,",37
scena/mp2000.dat:0x517d8,scena/mp2000.dat,*Sigh* It sure was a mistake on my part.,41
scena/mp2000.dat:0x51810,scena/mp2000.dat,I should've just watched from farther away.,44
scena/mp2000.dat:0x5184b,scena/mp2000.dat,That took some years off my life.,34
scena/mp2000.dat:0x5187c,scena/mp2000.dat,"port for a long, long time.",28
scena/mp2000.dat:0x51898,scena/mp2000.dat,Portos has been managing the,29
scena/mp2000.dat:0x518c4,scena/mp2000.dat,expect he'd help fix it up.,28
scena/mp2000.dat:0x518e0,scena/mp2000.dat,"So if he becomes mayor, you can",32
scena/mp2000.dat:0x5190f,scena/mp2000.dat,get back to campaigning!,25
scena/mp2000.dat:0x51928,scena/mp2000.dat,"Alright, break time's over. Time to",36
scena/mp2000.dat:0x5195b,scena/mp2000.dat,for Portos in the upcoming election!,37
scena/mp2000.dat:0x51980,scena/mp2000.dat,"Hey, we're rooting for Portos. Vote",36
scena/mp2000.dat:0x519b3,scena/mp2000.dat,in mind. Vote for Portos!,26
scena/mp2000.dat:0x519cd,scena/mp2000.dat,Portos has the future of the port,34
scena/mp2000.dat:0x519fe,scena/mp2000.dat,"If you need any more gasoline, give me a holler.",49
scena/mp2000.dat:0x51a3e,scena/mp2000.dat,than your typical oil. You can't use it in lamps.,50
scena/mp2000.dat:0x51a70,scena/mp2000.dat,Just keep in mind that it's even more combustible,50
scena/mp2000.dat:0x51ab1,scena/mp2000.dat,I've gotten such good exercise.,32
scena/mp2000.dat:0x51ad1,scena/mp2000.dat,"*Sigh* Man, it's been a while since",36
scena/mp2000.dat:0x51b04,scena/mp2000.dat,"exhausting, for sure.",22
scena/mp2000.dat:0x51b1a,scena/mp2000.dat,Carrying that much is definitely,33
scena/mp2000.dat:0x51b4a,scena/mp2000.dat,we can do about it for now.,28
scena/mp2000.dat:0x51b66,scena/mp2000.dat,"With the cranes not working, not much",38
scena/mp2000.dat:0x51b9b,scena/mp2000.dat,to rely on 100% manpower for a job.,36
scena/mp2000.dat:0x51bbf,scena/mp2000.dat,It's been a while since we've had,34
scena/mp2000.dat:0x51bf0,scena/mp2000.dat,this sorta thing.,18
scena/mp2000.dat:0x51c02,scena/mp2000.dat,"I mean, usually we'd use cranes for",36
scena/mp2000.dat:0x51c35,scena/mp2000.dat,things that much worse.,24
scena/mp2000.dat:0x51c4d,scena/mp2000.dat,But without ships coming in? That makes,40
scena/mp2000.dat:0x51c84,scena/mp2000.dat,"the warehouse, after all...",28
scena/mp2000.dat:0x51ca0,scena/mp2000.dat,We only have so many supplies in,33
scena/mp2000.dat:0x51cd0,scena/mp2000.dat,about what'll happen.,22
scena/mp2000.dat:0x51ce6,scena/mp2000.dat,Ugh. I don't really want to think,34
scena/mp2000.dat:0x51d17,scena/mp2000.dat,everything that much worse.,28
scena/mp2000.dat:0x51d33,scena/mp2000.dat,Not having ships come over just makes,38
scena/mp2000.dat:0x51d68,scena/mp2000.dat,what might happen in the future.,33
scena/mp2000.dat:0x51d89,scena/mp2000.dat,Ugh. I'm just not going to think about,39
scena/mp2000.dat:0x51dbf,scena/mp2000.dat,Please vote for Portos for mayor!,34
scena/mp2000.dat:0x51de1,scena/mp2000.dat,"We're with Portos, a true sailor!",34
scena/mp2000.dat:0x51e12,scena/mp2000.dat,"Please vote for Portos, a true sailor!",39
scena/mp2000.dat:0x51e39,scena/mp2000.dat,Portos will protect your port!,31
scena/mp2000.dat:0x51e67,scena/mp2000.dat,Please vote for Portos for mayor!,34
scena/mp2000.dat:0x51e89,scena/mp2000.dat,"We're with Portos, a true sailor!",34
scena/mp2000.dat:0x51eba,scena/mp2000.dat,campaigners working for him.,29
scena/mp2000.dat:0x51ed7,scena/mp2000.dat,"Man, Norman certainly has a lot of",35
scena/mp2000.dat:0x51f09,scena/mp2000.dat,the sea win because of our fighting spirit!,44
scena/mp2000.dat:0x51f35,scena/mp2000.dat,"Meanwhile, here it's just me, but we men of",44
scena/mp2000.dat:0x51f88,scena/mp2000.dat,Please vote for Portos!,24
scena/mp2000.dat:0x51fa0,scena/mp2000.dat,Portos is running for mayor!,29
scena/mp2000.dat:0x51fcc,scena/mp2000.dat,Portos is running for mayor! Vote for Portos!,46
scena/mp2000.dat:0x52009,scena/mp2000.dat,and a man of the people!,25
scena/mp2000.dat:0x52022,scena/mp2000.dat,Portos is a man of the sea,27
scena/mp2000.dat:0x5204c,scena/mp2000.dat,to meet everyone's expectations!,33
scena/mp2000.dat:0x5206d,scena/mp2000.dat,Portos has the burning passion necessary,41
scena/mp2000.dat:0x520a5,scena/mp2000.dat,Chief Portos told me to apologize to Norman...,47
scena/mp2000.dat:0x520e3,scena/mp2000.dat,Why the hell do I gotta apologize?,35
scena/mp2000.dat:0x52106,scena/mp2000.dat,But it was his side that was picking a fight!,46
scena/mp2000.dat:0x52143,scena/mp2000.dat,Ugh. I really can't get behind this.,37
scena/mp2000.dat:0x52177,scena/mp2000.dat,try to make the ghost thing our fault too?!,44
scena/mp2000.dat:0x521a3,scena/mp2000.dat,"Speaking of which, didn't they even",36
scena/mp2000.dat:0x521d6,scena/mp2000.dat,Ugh. Just thinking about it pisses me off.,43
scena/mp2000.dat:0x52210,scena/mp2000.dat,rely on good ol' manpower.,27
scena/mp2000.dat:0x5222b,scena/mp2000.dat,"Without the cranes working, we've gotta",40
scena/mp2000.dat:0x52262,scena/mp2000.dat,by and help us carry some of this stuff!,41
scena/mp2000.dat:0x5228b,scena/mp2000.dat,That new mayor of ours should come,35
scena/mp2000.dat:0x522bd,scena/mp2000.dat,with Mayor Norman.,19
scena/mp2000.dat:0x522d0,scena/mp2000.dat,Apparently the Chief plans on working,38
scena/mp2000.dat:0x52305,scena/mp2000.dat,been the mature one.,21
scena/mp2000.dat:0x5231a,scena/mp2000.dat,That's our Chief for you. He's always,38
scena/mp2000.dat:0x5234f,scena/mp2000.dat,It really is a shame he didn't get elected...,46
scena/mp2000.dat:0x5238c,scena/mp2000.dat,with Mayor Norman.,19
scena/mp2000.dat:0x5239f,scena/mp2000.dat,Apparently the Chief plans on working,38
scena/mp2000.dat:0x523d4,scena/mp2000.dat,forming an alliance makes sense.,33
scena/mp2000.dat:0x523f5,scena/mp2000.dat,"Well, it is an emergency. So I guess",37
scena/mp2000.dat:0x52429,scena/mp2000.dat,right about now.,17
scena/mp2000.dat:0x5243a,scena/mp2000.dat,Chief Portos is busy with his campaign,39
scena/mp2000.dat:0x52470,scena/mp2000.dat,his place for the time being.,30
scena/mp2000.dat:0x5248e,scena/mp2000.dat,So I've been running the port in,33
scena/mp2000.dat:0x524be,scena/mp2000.dat,around here.,13
scena/mp2000.dat:0x524cb,scena/mp2000.dat,but I wish people would do more work,37
scena/mp2000.dat:0x524f0,scena/mp2000.dat,"I think it's fine to help out with the campaign,",49
scena/mp2000.dat:0x52530,scena/mp2000.dat,and screaming their heads off?,31
scena/mp2000.dat:0x5254f,scena/mp2000.dat,"I mean, is there really a point in going around",48
scena/mp2000.dat:0x5258e,scena/mp2000.dat,them around here are the seagulls.,35
scena/mp2000.dat:0x525b1,scena/mp2000.dat,The only ones that can hear,28
scena/mp2000.dat:0x525dc,scena/mp2000.dat,to become mayor as much as the next guy.,41
scena/mp2000.dat:0x52605,scena/mp2000.dat,"But don't get me wrong, I want Chief Portos",44
scena/mp2000.dat:0x52640,scena/mp2000.dat,esteem as the Chief.,21
scena/mp2000.dat:0x52655,scena/mp2000.dat,No one around is held in as high,33
scena/mp2000.dat:0x52685,scena/mp2000.dat,being made our fault?,22
scena/mp2000.dat:0x5269b,scena/mp2000.dat,Why did the whole ghost thing wind up,38
scena/mp2000.dat:0x526d0,scena/mp2000.dat,"Give us a break, man.",22
scena/mp2000.dat:0x526f5,scena/mp2000.dat,Tch! It just ticks me off...,29
scena/mp2000.dat:0x52721,scena/mp2000.dat,apologizing for all the commotion he caused.,45
scena/mp2000.dat:0x5274e,scena/mp2000.dat,"Sounds like Kooper's going around,",35
scena/mp2000.dat:0x52780,scena/mp2000.dat,"I wouldn't say they were exactly calm, either.",47
scena/mp2000.dat:0x527af,scena/mp2000.dat,"Sure, he was pretty worked up before...but",43
scena/mp2000.dat:0x527e9,scena/mp2000.dat,making him go on his little apology tour...,44
scena/mp2000.dat:0x52815,scena/mp2000.dat,Though it seems like Portos is the one actually,48
scena/mp2000.dat:0x52854,scena/mp2000.dat,apologizing for all the commotion he caused.,45
scena/mp2000.dat:0x52881,scena/mp2000.dat,"Sounds like Kooper's going around,",35
scena/mp2000.dat:0x528b3,scena/mp2000.dat,"I wouldn't say they were exactly calm, either.",47
scena/mp2000.dat:0x528e2,scena/mp2000.dat,"Sure, he was pretty worked up before...but",43
scena/mp2000.dat:0x5291c,scena/mp2000.dat,and stockpiled daily necessities in the warehouse.,51
scena/mp2000.dat:0x5294f,scena/mp2000.dat,"At any rate, we followed the Chief's instructions",50
scena/mp2000.dat:0x52990,scena/mp2000.dat,fuel and food? We're done for.,31
scena/mp2000.dat:0x529af,scena/mp2000.dat,Because if we run out of,25
scena/mp2000.dat:0x529d7,scena/mp2000.dat,doing about any of this?,25
scena/mp2000.dat:0x529f0,scena/mp2000.dat,And just what is the mayor,27
scena/mp2000.dat:0x52a1a,scena/mp2000.dat,dock is Chief Portos in the end anyway!,40
scena/mp2000.dat:0x52a42,scena/mp2000.dat,The one running everything at the,34
scena/mp2000.dat:0x52a73,scena/mp2000.dat,shown his true colors.,23
scena/mp2000.dat:0x52a8a,scena/mp2000.dat,That new mayor of ours has already,35
scena/mp2000.dat:0x52abc,scena/mp2000.dat,And our Chief is saving us all.,32
scena/mp2000.dat:0x52adc,scena/mp2000.dat,"In the end, he was more bark than bite.",40
scena/mp2000.dat:0x52b13,scena/mp2000.dat,getting involved in some activism.,35
scena/mp2000.dat:0x52b36,scena/mp2000.dat,I hear those Raven guys have started,37
scena/mp2000.dat:0x52b6a,scena/mp2000.dat,made them open their eyes?,27
scena/mp2000.dat:0x52b85,scena/mp2000.dat,Does that mean the emergency has finally,41
scena/mp2000.dat:0x52bbd,scena/mp2000.dat,mayor was arrested...,22
scena/mp2000.dat:0x52bd3,scena/mp2000.dat,It's been a while since the old,32
scena/mp2000.dat:0x52c02,scena/mp2000.dat,Is it really ok for me just to keep working here?,50
scena/mp2000.dat:0x52c43,scena/mp2000.dat,kept at it without thinking too hard...,40
scena/mp2000.dat:0x52c6b,scena/mp2000.dat,"Nobody told me to leave, so I've just kinda",44
scena/mp2000.dat:0x52ca6,scena/mp2000.dat,taken over the mansion.,24
scena/mp2000.dat:0x52cbe,scena/mp2000.dat,It seems the Royal Army has,28
scena/mp2000.dat:0x52ce9,scena/mp2000.dat,"Which makes Queen Alicia my employer, I suppose.",49
scena/mp2000.dat:0x52d29,scena/mp2000.dat,Hehe. I feel so lucky to have this job.,40
scena/mp2000.dat:0x52d60,scena/mp2000.dat,I feel even more motivated than ever before.,45
scena/mp2000.dat:0x52d8d,scena/mp2000.dat,"With the garden now belonging to Her Majesty,",46
scena/mp2000.dat:0x52dca,scena/mp2000.dat,soldiers hanging around...,27
scena/mp2000.dat:0x52de5,scena/mp2000.dat,Hmm. Since we've got all these young,37
scena/mp2000.dat:0x52e19,scena/mp2000.dat,It might be fun to make a topiary soldier.,43
scena/mp2000.dat:0x52e53,scena/mp2000.dat,Oh. My stomach is telling me that it's lunchtime.,50
scena/mp2000.dat:0x52e94,scena/mp2000.dat,I guess I'll stop by the kitchen later.,40
scena/mp2000.dat:0x52ecb,scena/mp2000.dat,has nearly doubled!,20
scena/mp2000.dat:0x52edf,scena/mp2000.dat,"With the new mayor elected, my motivation",42
scena/mp2000.dat:0x52f18,scena/mp2000.dat,doesn't require orbments.,26
scena/mp2000.dat:0x52f32,scena/mp2000.dat,"And thankfully, doing landscape work",37
scena/mp2000.dat:0x52f66,scena/mp2000.dat,Those bracers sure ran past in a hurry just now.,49
scena/mp2000.dat:0x52fa6,scena/mp2000.dat,I wonder if there's something going on.,40
scena/mp2000.dat:0x52fdd,scena/mp2000.dat,Everything from patrols to acting as a guide.,46
scena/mp2000.dat:0x5300b,scena/mp2000.dat,I've got stuff to do from dusk till dawn.,42
scena/mp2000.dat:0x53044,scena/mp2000.dat,how hard bracers have it.,26
scena/mp2000.dat:0x5305e,scena/mp2000.dat,*Sigh* I think I understand now just,37
scena/mp2000.dat:0x53093,scena/mp2000.dat,to go to the South Block by boat.,34
scena/mp2000.dat:0x530b5,scena/mp2000.dat,"With the bridge not working, you'll have",41
scena/mp2000.dat:0x530ee,scena/mp2000.dat,the basement of the hotel.,27
scena/mp2000.dat:0x53109,scena/mp2000.dat,You can get to the dock from,29
scena/mp2000.dat:0x53135,scena/mp2000.dat,the basement of the hotel.,27
scena/mp2000.dat:0x53150,scena/mp2000.dat,You can get to the dock from,29
scena/mp2000.dat:0x5317c,scena/mp2000.dat,ready to show you the way if you need it.,42
scena/mp2000.dat:0x531a6,scena/mp2000.dat,"One of our members is sure to be there,",40
scena/mp2000.dat:0x53200,scena/mp2000.dat,have to get to the South Block by boat.,40
scena/mp2000.dat:0x53228,scena/mp2000.dat,"I'm sure you know already, but you'll",38
scena/mp2000.dat:0x5325d,scena/mp2000.dat,directions all day.,20
scena/mp2000.dat:0x53271,scena/mp2000.dat,"*Sigh* Man, it's hard giving people",36
scena/mp2000.dat:0x532a4,scena/mp2000.dat,"I mean, look. I'm a pretty nice guy, right?",44
scena/mp2000.dat:0x532df,scena/mp2000.dat,"for help, I can't turn them down.",34
scena/mp2000.dat:0x53301,scena/mp2000.dat,No matter how many people ask me,33
scena/mp2000.dat:0x53332,scena/mp2000.dat,it's way more taxing than I thought.,37
scena/mp2000.dat:0x53357,scena/mp2000.dat,"I just sorta went with the flow, but",37
scena/mp2000.dat:0x5338b,scena/mp2000.dat,turn down anyone who asks for help.,36
scena/mp2000.dat:0x533af,scena/mp2000.dat,"I'm such a people pleaser, I can't",35
scena/mp2000.dat:0x533e2,scena/mp2000.dat,Hah! Hyah!,11
scena/mp2000.dat:0x533fc,scena/mp2000.dat,It's not over yet...!,22
scena/mp2000.dat:0x53421,scena/mp2000.dat,Hah! Hyah!,11
scena/mp2000.dat:0x5343b,scena/mp2000.dat,"part, but you never know what might happen next.",49
scena/mp2000.dat:0x5346c,scena/mp2000.dat,Things have settled down in town for the most,46
scena/mp2000.dat:0x534aa,scena/mp2000.dat,and stay vigilant!,19
scena/mp2000.dat:0x534bd,scena/mp2000.dat,"We have to remain on our guard,",32
scena/mp2000.dat:0x534ec,scena/mp2000.dat,even take your eyes off them.,30
scena/mp2000.dat:0x5350a,scena/mp2000.dat,Our guys start to grow listless if you,39
scena/mp2000.dat:0x53540,scena/mp2000.dat,now and again and get them motivated.,38
scena/mp2000.dat:0x53566,scena/mp2000.dat,"So, I come over to check on them every",39
scena/mp2000.dat:0x5359c,scena/mp2000.dat,is about to depart from over here!,35
scena/mp2000.dat:0x535bf,scena/mp2000.dat,The boat headed to the North Block,35
scena/mp2000.dat:0x535f1,scena/mp2000.dat,Please form an orderly line and wait here!,43
scena/mp2000.dat:0x5362b,scena/mp2000.dat,is about to depart from over here!,35
scena/mp2000.dat:0x5364e,scena/mp2000.dat,The boat headed to the North Block,35
scena/mp2000.dat:0x53680,scena/mp2000.dat,should get use of it while you can!,36
scena/mp2000.dat:0x536a4,scena/mp2000.dat,"The mayor is paying for this, so you",37
scena/mp2000.dat:0x536d8,scena/mp2000.dat,been super nice lately.,24
scena/mp2000.dat:0x536f0,scena/mp2000.dat,"Man, seems like the townsfolk have",35
scena/mp2000.dat:0x53722,scena/mp2000.dat,I don't know thank me.,23
scena/mp2000.dat:0x53739,scena/mp2000.dat,I just had some random girl,28
scena/mp2000.dat:0x53764,scena/mp2000.dat,"down on us from somewhere, huh?",32
scena/mp2000.dat:0x53784,scena/mp2000.dat,I guess the Goddess really is looking,38
scena/mp2000.dat:0x537b9,scena/mp2000.dat,been super nice lately.,24
scena/mp2000.dat:0x537d1,scena/mp2000.dat,"Man, seems like the townsfolk have",35
scena/mp2000.dat:0x53803,scena/mp2000.dat,"down on us from somewhere, huh?",32
scena/mp2000.dat:0x53823,scena/mp2000.dat,I guess the Goddess really is looking,38
scena/mp2000.dat:0x53858,scena/mp2000.dat,"down, so you can't get through here.",37
scena/mp2000.dat:0x5387d,scena/mp2000.dat,The bridge is stuck and won't come,35
scena/mp2000.dat:0x538af,scena/mp2000.dat,a ferry from the Warehouse District you can use.,49
scena/mp2000.dat:0x538e0,scena/mp2000.dat,"If you want to get to the North Block, there's",47
scena/mp2000.dat:0x5391e,scena/mp2000.dat,One of us will be nearby to guide you there.,45
scena/mp2000.dat:0x5395a,scena/mp2000.dat,the ferry from the Warehouse District.,39
scena/mp2000.dat:0x53981,scena/mp2000.dat,"If you want to get to the North Block, use",43
scena/mp2000.dat:0x539bb,scena/mp2000.dat,"bandanas, so keep an eye out!",30
scena/mp2000.dat:0x539d9,scena/mp2000.dat,Us guides are wearing stylish red,34
scena/mp2000.dat:0x53a0a,scena/mp2000.dat,I'd slack off for a bit.,25
scena/mp2000.dat:0x53a23,scena/mp2000.dat,"No one was looking, so I thought",33
scena/mp2000.dat:0x53a53,scena/mp2000.dat,check on me at that exact moment.,34
scena/mp2000.dat:0x53a75,scena/mp2000.dat,And Rocco just HAD to come by to,33
scena/mp2000.dat:0x53aa5,scena/mp2000.dat,"I swear, Rocco's been super enthusiastic lately.",49
scena/mp2000.dat:0x53ae5,scena/mp2000.dat,I wonder what the world is going on with Rocco.,48
scena/mp2000.dat:0x53b24,scena/mp2000.dat,He's been in really high spirits lately.,41
scena/mp2000.dat:0x53b5c,scena/mp2000.dat,I went to the North Block looking for a job...,47
scena/mp2000.dat:0x53b9a,scena/mp2000.dat,was temping as an election campaigner.,39
scena/mp2000.dat:0x53bc1,scena/mp2000.dat,But the world is rough. The only job I could find,50
scena/mp2000.dat:0x53c02,scena/mp2000.dat,Better than nothing.,21
scena/mp2000.dat:0x53c17,scena/mp2000.dat,"I mean, nothing wrong with temping.",36
scena/mp2000.dat:0x53c4a,scena/mp2000.dat,But it'd mean working at my old man's office...,48
scena/mp2000.dat:0x53c89,scena/mp2000.dat,"Hey, sorry! Right now the bridge out of use!",45
scena/mp2000.dat:0x53cc5,scena/mp2000.dat,make your way to this hotel!,29
scena/mp2000.dat:0x53ce2,scena/mp2000.dat,"Anyone headed to the South Block, please",41
scena/mp2000.dat:0x53d1a,scena/mp2000.dat,basement that'll take you right over.,38
scena/mp2000.dat:0x53d40,scena/mp2000.dat,You can board a ferry from the,31
scena/mp2000.dat:0x53d6e,scena/mp2000.dat,make your way to this hotel!,29
scena/mp2000.dat:0x53d8b,scena/mp2000.dat,"Anyone headed to the South Block, please",41
scena/mp2000.dat:0x53dc3,scena/mp2000.dat,basement that'll take you right over.,38
scena/mp2000.dat:0x53de9,scena/mp2000.dat,You can board a ferry from the,31
scena/mp2000.dat:0x53e17,scena/mp2000.dat,make your way to this hotel!,29
scena/mp2000.dat:0x53e34,scena/mp2000.dat,"Anyone headed to the South Block, please",41
scena/mp2000.dat:0x53e6c,scena/mp2000.dat,basement that'll take you right over.,38
scena/mp2000.dat:0x53e92,scena/mp2000.dat,You can board a ferry from the,31
scena/mp2000.dat:0x53ec0,scena/mp2000.dat,I'm definitely glad to have things to do.,42
scena/mp2000.dat:0x53ef9,scena/mp2000.dat,At least I won't be bored. That's for sure.,44
scena/mp2000.dat:0x53f34,scena/mp2000.dat,Please vote for Norman for mayor!,34
scena/mp2000.dat:0x53f65,scena/mp2000.dat,race! Cast your vote for Norman!,33
scena/mp2000.dat:0x53f86,scena/mp2000.dat,Please vote for Norman in the mayoral,38
scena/mp2000.dat:0x53fbb,scena/mp2000.dat,Please vote for Norman for mayor!,34
scena/mp2000.dat:0x53fec,scena/mp2000.dat,help bring us back as a tourist destination!,45
scena/mp2000.dat:0x54019,scena/mp2000.dat,He'll revitalize the City of Ruan and,38
scena/mp2000.dat:0x5404e,scena/mp2000.dat,Please vote for Norman in the upcoming election!,49
scena/mp2000.dat:0x5408e,scena/mp2000.dat,It seems campaigners for Portos have arrived.,46
scena/mp2000.dat:0x540cb,scena/mp2000.dat,"Okay, time to fire myself up and go even harder!",49
scena/mp2000.dat:0x5410b,scena/mp2000.dat,Please vote for Norman for mayor!,34
scena/mp2000.dat:0x5413c,scena/mp2000.dat,race! Cast your vote for Norman!,33
scena/mp2000.dat:0x5415d,scena/mp2000.dat,Please vote for Norman in the mayoral,38
scena/mp2000.dat:0x54192,scena/mp2000.dat,Please vote for Norman for mayor!,34
scena/mp2000.dat:0x541c3,scena/mp2000.dat,help bring us back as a tourist destination!,45
scena/mp2000.dat:0x541f0,scena/mp2000.dat,He'll revitalize the City of Ruan and,38
scena/mp2000.dat:0x54225,scena/mp2000.dat,Please vote for Norman in the upcoming election!,49
scena/mp2000.dat:0x54265,scena/mp2000.dat,appearing at the hotel is true.,32
scena/mp2000.dat:0x54285,scena/mp2000.dat,The rumor about a ghostly shadow,33
scena/mp2000.dat:0x542b5,scena/mp2000.dat,campaign was a bit silly.,26
scena/mp2000.dat:0x542cf,scena/mp2000.dat,I'll admit that blaming it on the Portos,41
scena/mp2000.dat:0x54307,scena/mp2000.dat,to disparage Norman's son.,27
scena/mp2000.dat:0x54322,scena/mp2000.dat,"Still, that's no reason",24
scena/mp2000.dat:0x5434a,scena/mp2000.dat,Ugh. Just remembering it ticks me off.,39
scena/mp2000.dat:0x54381,scena/mp2000.dat,campaign was a bit rash.,25
scena/mp2000.dat:0x5439a,scena/mp2000.dat,Blaming the ghost on the Portos,32
scena/mp2000.dat:0x543c9,scena/mp2000.dat,But that's no reason to disparage Norman's son.,48
scena/mp2000.dat:0x54409,scena/mp2000.dat,that were for my trip home...,30
scena/mp2000.dat:0x54427,scena/mp2000.dat,I kind of gambled away the funds,33
scena/mp2000.dat:0x54457,scena/mp2000.dat,Dang... What do I do now...?,29
scena/mp2000.dat:0x54483,scena/mp2000.dat,gambling what I'd made on the side...,38
scena/mp2000.dat:0x544a9,scena/mp2000.dat,I tried to get money for travel by,35
scena/mp2000.dat:0x544db,scena/mp2000.dat,B-But I lost it all...,23
scena/mp2000.dat:0x54501,scena/mp2000.dat,Haha... What am I gonna do now...?,35
scena/mp2000.dat:0x54533,scena/mp2000.dat,Pfft. Haha... Haha... Ahahaha...,33
scena/mp2000.dat:0x54563,scena/mp2000.dat,the pay from that side gig...,30
scena/mp2000.dat:0x54581,scena/mp2000.dat,I-I've already blown through all of,36
scena/mp2000.dat:0x545b4,scena/mp2000.dat,Now I'm down to zero again. Pfft. Hahahaha...,46
scena/mp2000.dat:0x545f1,scena/mp2000.dat,of the Royal Army.,19
scena/mp2000.dat:0x54604,scena/mp2000.dat,This mansion is under the control,34
scena/mp2000.dat:0x54635,scena/mp2000.dat,the plan is to use it as the town hall.,40
scena/mp2000.dat:0x5465d,scena/mp2000.dat,"Once the next mayor is elected,",32
scena/mp2000.dat:0x5468c,scena/mp2000.dat,of the Royal Army.,19
scena/mp2000.dat:0x5469f,scena/mp2000.dat,This mansion is under the control,34
scena/mp2000.dat:0x546d0,scena/mp2000.dat,there are all sorts of valuable objects inside.,48
scena/mp2000.dat:0x54700,scena/mp2000.dat,"I won't stop you from going in, but keep in mind",49
scena/mp2000.dat:0x54740,scena/mp2000.dat,Best make sure you don't damage anything.,42
scena/mp2000.dat:0x54779,scena/mp2000.dat,friendly. She even brings us tea.,34
scena/mp2000.dat:0x5479b,scena/mp2000.dat,The maid that works here is very,33
scena/mp2000.dat:0x547cb,scena/mp2000.dat,"Man, I don't want to go back to the fortress.",46
scena/mp2000.dat:0x547f9,scena/mp2000.dat,"The meals we get here are first-rate, too.",43
scena/mp2000.dat:0x54833,scena/mp2000.dat,everything is fine here.,25
scena/mp2000.dat:0x5484c,scena/mp2000.dat,"I heard there was a disturbance, but",37
scena/mp2000.dat:0x54880,scena/mp2000.dat,contact the Bracer Guild right away.,37
scena/mp2000.dat:0x548a5,scena/mp2000.dat,"If anything alarming happens, we'll",36
scena/mp2000.dat:0x548d8,scena/mp2000.dat,"with the guild more often, after all.",38
scena/mp2000.dat:0x548fe,scena/mp2000.dat,The armed forces are trying to work,36
